block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count,btc_price,eth_price,exchange_flow_share,tx_per_active_zscore_90d,eth_burned_delta_1d,block_fullness_delta_1d,median_gas_delta_1d,net_exchange_flow_ratio,median_gas_delta_7d,tx_per_active_delta_1d,whale_volume_ratio_delta_3d,smart_contract_ratio_delta_1d,whale_exchange_asymmetry,whale_exchange_flow_ratio,eth_burned_zscore_90d,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,eth_ret_lag1,eth_ret_lag2,eth_ret_lag3,eth_ret_lag7,eth_vol7,eth_vol30,eth_rsi,btc_ret_lag1,btc_ret_lag2,btc_ret_lag3,btc_ret_lag7,btc_vol7,btc_vol30,btc_rsi,eth_btc_ratio,eth_btc_ratio_ma7,eth_btc_corr_30d,exchange_volume_zscore,rolling_vol_30,return_t2,threshold_t2,target_t2,y_long_t2,y_short_t2,btc_regime,vol_regime,regime,regime_code,dist_regime
2017-11-15 00:00:00+00:00,16,1.3234,0.0746,0.9554,418,1453920.9584,-11236.1592,0.9254,452,1408234.9334,3682.669256,64667.9837,48864.4666,-15803.5171,486,1521767.3837,18,7297.66883633256,334.286932546348,0.012223,-0.7416,0.0,0.020667,-0.3841,0.002079,9.3913,0.0097,0.09076000000000001,-0.017636,-0.119769,-0.000831,0.0,0.0,0.260101,0.04464800000000002,0.07215213240162535,0.0037420529673185365,-0.006637502302370041,0.04535558516552578,0.047007002619007685,0.0,61.83247128100505,0.03505062076060563,0.09063908676208153,-0.08161629436920044,0.040348876269635466,0.06610225259958023,0.0,53.565158247880966,0.04580735849262567,0.04782973645425183,0.0,0.0,0.03129655161447865,-0.002802949678931757,0.025287011038775172,0,0,0,DOWN,LOW,DOWN_LOW,R5,True
2017-11-16 00:00:00+00:00,6,1.6494,0.0241,0.8507,338,705689.126,-11104.7007,0.9759,451,809556.1894,2082.997532,12436.9768,7540.195,-4896.7818,462,829533.3612,5,7814.9444036566,330.021315646911,0.00695,-0.6036,0.0,-0.035045,-4.9835,0.001292,-1.4674,0.0169,0.06472300000000003,0.019487,-0.245119,-0.00032,0.0,0.0,0.198777,-0.036912999999999974,-0.013816396841688006,0.07215213240162535,0.0037420529673185365,0.04244675922084208,0.04694915006657961,0.03129655161447865,65.16263713716904,0.09260481023787545,0.03505062076060563,0.09063908676208153,-0.03762451634540677,0.0751519427184612,0.044780243967898294,56.397111918208026,0.042229515477102374,0.04845908235350222,0.0,0.0,0.030314037249818265,0.05519010350614227,0.026025340297554444,1,1,0,FLAT,LOW,FLAT_LOW,R0,False
2017-11-17 00:00:00+00:00,7,0.5813,0.0305,0.7835,295,663154.7438,-9390.6635,0.9695,462,820617.287,2318.860617,9488.164,16323.0678,6834.9037,479,846428.5188,10,7783.54246476388,333.351255037181,0.006353,-1.1397,0.0,0.022789,-1.3664,0.001889,-0.5618,-0.0776,-0.05358899999999997,-0.017436,0.314902,0.000566,0.0,0.0,0.207758,-0.06132400000000002,-0.012842458415286678,-0.013816396841688006,0.07215213240162535,-0.06728562717667015,0.04545652470797941,0.030314037249818265,65.95570283972138,0.06848289012609582,0.09260481023787545,0.03505062076060563,-0.07653057885289478,0.07770368883688611,0.04587856342984417,57.59500459469444,0.04282770429354797,0.04808424456747782,0.02390387502693316,0.0,0.03026593767012181,0.058504903360615285,0.02720960369986638,1,1,0,UP,LOW,UP_LOW,R2,False
2017-11-18 00:00:00+00:00,7,13.5222,0.0404,0.6271,180,341585.2267,-9491.5314,0.9596,376,522654.3129,1459.597464,20502.5642,1516.2171,-18986.3471,384,544673.0942,1,7827.63146946899,348.74721545667,0.006882,-0.0226,0.0,-0.051785,-3.5557,0.000903,-7.8036,0.1507,-0.089256,0.036857,-0.385044,-0.000893,0.0,0.0,0.199557,0.008980999999999989,0.01003950873635492,-0.012842458415286678,-0.013816396841688006,0.04827066679880553,0.03315626640951372,0.03026593767012181,61.22495203606432,-0.00402628557230397,0.06848289012609582,0.09260481023787545,-0.04476811516212699,0.06818874082140916,0.0458119254579072,55.63695757921204,0.044553351395876115,0.04773534946370378,-0.022456626392766653,0.0,0.030987245271473687,0.04770334494417494,0.02891412360296642,1,1,0,UP,LOW,UP_LOW,R2,False
2017-11-19 00:00:00+00:00,9,0.4329,0.0749,0.6818,194,458236.6137,-6119.1066,0.9251,387,621726.6447,2703.466993,15218.3325,35151.9388,19933.6062,409,672096.916,13,8011.14742989044,353.43572964676,0.010646,-0.4676,0.0,-0.017984,2.7308,0.003294,-7.6248,-0.0602,-0.060544000000000014,-0.00605,0.37833,0.001644,0.0,0.0,0.217603,-0.008200999999999986,0.045150594769787354,0.01003950873635492,-0.012842458415286678,-0.006637502302370041,0.03264227986655999,0.030987245271473687,68.40965765648933,0.005648405701011827,-0.00402628557230397,0.06848289012609582,-0.08161629436920044,0.062330316202881916,0.04580049408124507,54.539436304146996,0.044117990929495796,0.047002401569012815,-0.03188215905744735,0.0,0.030689100553254918,0.0213309221983099,0.02909771848107107,0,0,0,UP,LOW,UP_LOW,R2,False
2017-11-20 00:00:00+00:00,19,18.1754,0.1281,0.9418,331,1710888.5843,-34108.8721,0.8719,412,1584006.1925,14259.881071,220508.6116,12132.2823,-208376.3293,437,1816647.0864,6,8220.50996617654,365.786815977961,0.02888,-0.5949,0.0,0.057988,5.3686,-0.000506,-2.1186,-0.0182,0.01882599999999998,0.002333,-0.068462,-0.001689,0.0,0.0,0.234853,0.01804599999999998,0.013354308590827932,0.045150594769787354,0.01003950873635492,0.0037420529673185365,0.0313893195170899,0.030689100553254918,70.77393979974391,0.02317403057383993,0.005648405701011827,-0.00402628557230397,0.09063908676208153,0.03963668513736946,0.04543238697717144,55.91164088443258,0.044496852078885436,0.04565462226987644,-0.03235201036958795,0.0,0.031069698017511287,0.03656423614834185,0.029266218561962907,1,1,0,UP,LOW,UP_LOW,R5,True
2017-11-21 00:00:00+00:00,15,0.9583,0.0435,0.8962,337,1379501.3368,-31409.7055,0.9565,476,1472235.0953,26471.513553,32786.4083,34212.9354,1426.527,497,1539234.439,6,8114.13367954416,361.055822571048,0.009832,-0.6972,0.0,-0.00295,2.192,0.001136,0.0017,-0.0152,0.027095000000000008,-0.033917,-0.007613,-3.2e-05,0.0,0.0,0.248357,0.017250000000000015,0.034349036353347004,0.013354308590827932,0.045150594769787354,0.07215213240162535,0.03139478826072116,0.031069698017511287,72.21376005849706,0.025798246329326084,0.02317403057383993,0.005648405701011827,0.03505062076060563,0.03427361626529133,0.04551614035279398,61.500259923319646,0.04449714989060071,0.04499769319728283,-0.009529284035058413,0.0,0.0309617226986028,0.13334328072948104,0.02961335697064696,1,1,0,UP,LOW,UP_LOW,R2,False
2017-11-22 00:00:00+00:00,5,1.2832,0.0259,0.8614,285,1152600.6552,-29765.3107,0.9741,457,1303491.7713,11128.319519,19449.4385,15156.685,-4292.7535,471,1338097.8948,9,8257.12389528835,379.409057274538,0.00642,-0.2464,0.0,-0.004266,-0.9869,0.001242,-0.6011,0.0578,0.04879999999999998,0.022826,-0.06702,-0.000147,0.0,0.0,0.231173,0.013503999999999988,-0.013018114155037112,0.034349036353347004,0.013354308590827932,-0.013816396841688006,0.023985938028477642,0.0309617226986028,73.4864625199893,-0.013024807004188456,0.025798246329326084,0.02317403057383993,0.09260481023787545,0.03883316104871308,0.04561161452861423,59.70976638637995,0.04594929930638863,0.04407570322259058,0.0029468633729329203,0.0,0.03147099580303469,0.2247041162422966,0.029981919418696903,1,1,0,UP,LOW,UP_LOW,R2,False
2017-11-23 00:00:00+00:00,19,1.0091,0.0702,0.8283,427,984659.6099,-29119.7076,0.9298,588,1105358.0126,2542.902183,41891.8328,41514.2724,-377.5604,632,1188764.1178,25,8117.66434762603,412.557611501513,0.012926,-0.9367,0.0,0.022281,-2.3644,0.001652,2.018,-0.091,0.013569999999999999,0.015335,0.047184,0.000269,0.0,0.0,0.220892,-0.017184000000000005,0.04958235030337896,-0.013018114155037112,0.034349036353347004,-0.012842458415286678,0.02582043467710933,0.03147099580303469,73.74546351539459,0.017468890381652932,-0.013024807004188456,0.025798246329326084,0.06848289012609582,0.02656993175524779,0.045511360188673154,58.214383724148284,0.050822206220212024,0.04409598048169957,0.004138851485383596,0.0,0.03408931786190096,0.12490880818535749,0.030245007349068768,1,1,0,UP,LOW,UP_LOW,R5,True
2017-11-24 00:00:00+00:00,19,0.8745,0.0914,0.9174,420,962658.2618,-29179.2869,0.9086,464,953465.3656,1936.48902,44728.8842,51146.7327,6417.8485,507,1049340.9825,24,8278.12843633886,475.002014978137,0.014448,-0.4525,0.0,-0.014098,0.1354,0.001921,3.5197,0.0608,-0.013961000000000001,-0.023543,0.087104,0.000657,0.0,0.0,0.245919,-0.010280999999999985,0.08376093042610207,0.04958235030337896,-0.013018114155037112,0.01003950873635492,0.03168400605691119,0.03408931786190096,76.03381914208781,-0.017033859323277112,0.017468890381652932,-0.013024807004188456,-0.00402628557230397,0.017365314433081393,0.043153165071304615,60.22602820992685,0.0573803630411193,0.045323507730715244,-0.0010859754774213955,0.0,0.04145690298094898,-0.012720330155875544,0.030262013234924362,0,0,0,UP,LOW,UP_LOW,R2,False
2017-11-25 00:00:00+00:00,15,1.1567,0.0616,0.81,308,786636.7975,-27088.1842,0.9384,461,911301.7902,3385.720781,32103.0909,27754.4629,-4348.628,493,971159.344,17,8743.1593779107,467.446390045639,0.008335,0.9461,0.0,0.028893,-8.7502,0.000962,-1.6748,0.1792,-0.0024379999999999957,-0.003866,-0.086716,-0.000327,0.0,0.0,0.209585,0.025026999999999994,0.14094318581619455,0.08376093042610207,0.04958235030337896,0.045150594769787354,0.04998477950403586,0.04145690298094898,91.54319516441255,0.019574437710244596,-0.017033859323277112,0.017468890381652932,0.005648405701011827,0.01751396743783479,0.043083374364300195,70.22338977704138,0.05346424213958934,0.04740245898036828,-0.008358536045583386,0.0,0.04161278048357952,0.03554918118673646,0.03028998745997004,1,1,0,UP,LOW,UP_LOW,R2,False
2017-11-26 00:00:00+00:00,9,0.8767,0.0525,0.6043,169,426896.1802,-29587.9247,0.9475,431,669363.3309,3171.78661,17318.9615,19754.3845,2435.4229,451,706436.6769,11,9342.98864142167,468.998099373249,0.006519,-0.9393,0.0,0.010348,5.0627,0.001156,0.6571,-0.2402,-0.021587999999999996,0.025576,0.110302,0.000275,0.0,0.0,0.202414,-0.036334000000000005,-0.016034377630837045,0.14094318581619455,0.08376093042610207,0.013354308590827932,0.056073099301690285,0.04161278048357952,87.90336157694814,0.05465470064534773,0.019574437710244596,-0.017033859323277112,0.02317403057383993,0.024460827157845578,0.04365151392926577,78.91730998580496,0.05019786680398705,0.04867544337232732,0.0145242662935649,0.0,0.04164661158489332,0.01099438524343772,0.030370296745333765,0,0,0,UP,LOW,UP_LOW,R2,False
2017-11-27 00:00:00+00:00,23,3.3169,0.193,0.8242,382,1005647.2557,-17870.9241,0.807,544,984701.4522,6156.767982,180893.9544,54536.6293,-126357.325,597,1220132.0359,30,9831.40292992241,484.362624150733,0.023399,-0.9754,0.0,0.080414,4.8689,0.001414,0.1574,-0.0074,-0.018477999999999994,-0.044858,0.01492,0.00028,0.0,0.0,0.221522,-0.007170999999999983,0.003314047474961501,-0.016034377630837045,0.14094318581619455,0.034349036353347004,0.05704345221994809,0.04164661158489332,89.12099136061467,0.06635457484436355,0.05465470064534773,0.019574437710244596,0.025798246329326084,0.031157855819248903,0.04427234091937799,93.61149466438732,0.04926688770699744,0.04954399706868322,-0.002248372875688411,0.0,0.04158225756919961,-0.12290386899865954,0.030614087892567587,-1,0,1,UP,LOW,UP_LOW,R2,False
2017-11-28 00:00:00+00:00,17,0.41,0.0879,0.7999,498,1045715.5895,-11206.9233,0.9121,720,1192347.7595,1817.787838,33411.6616,81486.1938,48074.5322,760,1307245.6149,23,10257.0674169803,474.182894748523,0.00903,-1.2144,0.0,-0.008526,1.8151,0.003229,-0.2195,-0.0346,-0.024397000000000002,-0.009798,0.428022,0.002064,0.0,0.0,0.180599,0.019107999999999986,0.03223513371177496,0.003314047474961501,-0.016034377630837045,-0.013018114155037112,0.05708648961438393,0.04158225756919961,89.69439263313352,0.05095545911592502,0.06635457484436355,0.05465470064534773,-0.013024807004188456,0.03306545366646819,0.0444933850162079,93.09814439583003,0.04622987014431882,0.05022543072984207,-0.0184782586421529,0.0,0.04211085637080408,-0.04314138113602241,0.030811780518661465,-1,0,1,UP,LOW,UP_LOW,R2,False
2017-11-29 00:00:00+00:00,19,0.7683,0.0671,0.837,590,1404212.9132,-8487.6857,0.9329,819,1565110.6692,4189.974941,48892.9504,63634.8601,14741.9098,864,1677638.4797,26,9875.89230818829,428.345443336342,0.00845,-1.9075,0.0,-0.02037,0.2823,0.001754,1.0497,-0.1014,-0.028985999999999984,0.007102,0.173266,0.000743,0.0,0.0,0.188687,-0.04092299999999999,-0.021240748468337237,0.03223513371177496,0.003314047474961501,0.04958235030337896,0.05843071922379512,0.04211085637080408,84.28526600644278,0.04238532888669814,0.05095545911592502,0.06635457484436355,0.017468890381652932,0.028621589898815733,0.043830576850221604,93.19915085424518,0.043372834572243425,0.05047296219465895,-0.017287899768195943,0.0,0.04718075855578919,0.09251220286911793,0.03096427495588989,1,1,0,UP,LOW,UP_LOW,R2,False
2017-11-30 00:00:00+00:00,25,1.3137,0.0509,0.7657,508,1147635.0171,-9910.9149,0.9491,827,1422573.2207,3966.650142,43299.0748,32958.9104,-10340.1644,861,1498831.2059,9,10406.18772373,454.160981519821,0.007725,-1.4277,0.0,-0.020491,-0.0324,0.000329,3.3818,0.0562,-0.013727000000000017,-0.000901,-0.14223,-0.000436,0.0,0.0,0.173844,0.008087999999999984,-0.10166312053032231,-0.021240748468337237,0.03223513371177496,0.08376093042610207,0.07839233085689035,0.04718075855578919,71.46478710190726,-0.037870305053515615,0.04238532888669814,0.05095545911592502,-0.017033859323277112,0.039395824540119806,0.0448334490818675,83.88287599436418,0.0436433585071855,0.050104895804066775,-0.04216685926623203,0.0,0.04779320803387752,0.033976780611223716,0.030980864628255965,1,1,0,UP,LOW,UP_LOW,R2,False
2017-12-01 00:00:00+00:00,11,1.4095,0.0725,0.6534,281,668379.0214,-12627.9072,0.9275,616,948749.1043,2792.449848,43374.3068,30773.2087,-12601.0981,638,1022896.6197,11,10995.7235531179,469.863479570669,0.0075,-1.273,0.0,0.073714,-7.8784,0.000691,-4.632,0.0155,-0.047678,0.023698,-0.186533,-0.000682,0.0,0.0,0.183824,-0.014842999999999995,0.0585217393942999,-0.10166312053032231,-0.021240748468337237,0.14094318581619455,0.07534904348825694,0.04779320803387752,75.61703992984502,0.05230393562858129,-0.037870305053515615,0.04238532888669814,0.019574437710244596,0.03541275874425809,0.045070513775838955,83.27684667484164,0.042731474404650395,0.04907934613077727,0.0635225631516326,0.0,0.04693555698110528,-0.01713602306610381,0.03102022636988873,0,0,0,UP,LOW,UP_LOW,R2,False
2017-12-02 00:00:00+00:00,10,1.4657,0.0239,0.5261,217,455232.1538,-12565.8787,0.9761,614,844596.1357,1767.008778,12319.1316,8404.7037,-3914.4279,629,865319.9711,5,11162.5450307617,469.857050536754,0.004062,-1.4385,0.0,-0.030773,-1.4563,0.000469,2.6619,-0.0286,0.003224999999999978,0.020702,-0.2636,-0.0003,0.0,0.0,0.166099,0.009979999999999989,0.03399046347481804,0.0585217393942999,-0.10166312053032231,-0.016034377630837045,0.0526893287827371,0.04693555698110528,76.51943939862093,0.055105826653782955,0.05230393562858129,-0.037870305053515615,0.05465470064534773,0.03529927239246406,0.04513323663583674,85.8879035345043,0.04209228713003385,0.046986647754138855,0.09796620419268619,0.0,0.046598274005045646,0.005085798191304596,0.031081040697359657,0,0,0,UP,LOW,UP_LOW,R2,False
2017-12-03 00:00:00+00:00,7,2.1674,0.0172,0.3372,141,281683.3002,-13671.9365,0.9828,694,821011.8259,996.169341,9852.8772,4545.895,-5306.9822,704,835410.5981,3,11256.7018287538,461.880481908051,0.008279,-1.2957,0.0,0.072409,1.7741,-0.003831,-0.6266,0.0143,-0.022587999999999997,0.03031,-0.138071,-0.000162,0.0,0.0,0.186122,-0.01772499999999999,-1.3682863594320023e-05,0.03399046347481804,0.0585217393942999,0.003314047474961501,0.05230202696073541,0.046598274005045646,74.75669713941905,0.015057550995104604,0.055105826653782955,0.05230393562858129,0.06635457484436355,0.03583204030033875,0.04468317257692173,86.15846804101945,0.041031599569266074,0.04536208275277379,0.14288642668747542,0.0,0.04611759602337764,0.011058777492292653,0.03122849553538844,0,0,0,UP,LOW,UP_LOW,R2,False
2017-12-04 00:00:00+00:00,11,1.0917,0.024,0.4056,204,479430.0328,4201.2303,0.976,900,1153699.4952,3356.450752,14821.1473,13575.99,-1245.1573,918,1182096.6325,7,11634.9849554034,472.252735495896,0.005406,-0.1444,0.0,0.100732,7.5945,0.000978,2.099,0.1564,0.012278000000000011,-0.001523,-0.096016,-0.000149,0.0,0.0,0.216961,0.020023000000000013,-0.01712234020250949,-1.3682863594320023e-05,0.03399046347481804,0.03223513371177496,0.0527029011436663,0.04611759602337764,72.08725987586112,0.008399689087010975,0.015057550995104604,0.055105826653782955,0.05095545911592502,0.03400131477006934,0.04466535844612788,85.72883602066375,0.04058902846080409,0.0440526160049565,0.16502713097621524,0.0,0.04570934763826399,-0.051988695912448174,0.03135760708047326,-1,0,1,UP,LOW,UP_LOW,R2,False
2017-12-05 00:00:00+00:00,23,2.294,0.0493,0.7294,253,1062466.1088,-6694.6012,0.9507,804,1384845.4482,5600.649628,49986.6535,21790.3656,-28196.2879,846,1456622.4673,19,12174.2537397926,467.016662982671,0.015819,-1.6385,0.0,0.017037,9.8657,-0.000464,10.1496,-0.2097,0.033137,-0.005379,-0.366787,-0.002824,0.0,0.0,0.319361,0.030838999999999978,0.022208138393814088,-0.01712234020250949,-1.3682863594320023e-05,-0.021240748468337237,0.05173892536094327,0.04570934763826399,71.51640725616254,0.033052834314588025,0.008399689087010975,0.015057550995104604,0.04238532888669814,0.03250616371980952,0.04477629598426971,85.94307934319738,0.03836100946838217,0.042812921826928876,0.16271857713747617,0.0,0.04576509813028182,-0.03306871341670124,0.03147099580303469,-1,0,1,UP,LOW,UP_LOW,R5,True
2017-12-06 00:00:00+00:00,105,1.012,0.2341,0.5724,316,1327780.6198,-9262.8164,0.7659,1663,1776723.2147,5866.716356,273173.0797,269937.483,-3235.5967,1876,2319833.7774,108,13876.4735794148,448.328222164605,0.054274,-2.6046,0.0,-0.011627,10.5285,0.000951,20.3959,-0.1631,0.153262,-0.087065,0.005851,0.000246,0.0,0.0,0.241001,0.10240000000000002,-0.011149360901521434,0.022208138393814088,-0.01712234020250949,-0.10166312053032231,0.051304794949872515,0.04576509813028182,71.74224558178038,0.04530686891031355,0.033052834314588025,0.008399689087010975,-0.037870305053515615,0.032798079444807914,0.04505143121871235,89.34983865500924,0.0323085126490409,0.04168879887322364,0.1697764739516388,0.0,0.04688923664232253,0.04268980335251664,0.03164314626710237,1,1,0,UP,LOW,UP_LOW,R5,True
2017-12-07 00:00:00+00:00,85,0.8943,0.4507,0.8193,356,2115131.9114,1491.2774,0.5493,1020,1417990.3701,15989.930023,549294.0618,614232.5536,64938.4918,1161,2581516.9855,56,18491.1815542282,451.825581860168,0.118962,-1.4761,0.0,0.030961,19.5271,0.00411,39.9553,0.158,0.05487899999999998,0.113941,0.04841,0.005289,0.0,0.0,0.312552,-0.07836000000000001,-0.040839335010926736,-0.011149360901521434,0.022208138393814088,0.0585217393942999,0.033817369446868216,0.04688923664232253,64.3139101432163,0.13087148529786477,0.04530686891031355,0.033052834314588025,0.05230393562858129,0.04045236022769892,0.04819671352736271,91.27018267862927,0.024434651757386128,0.04010818145562328,0.15080140217820207,0.0,0.046468200073624115,0.06472157739267773,0.03244188522815208,1,1,0,UP,LOW,UP_LOW,R5,True
2017-12-08 00:00:00+00:00,81,1.8059,0.4356,0.7417,368,1182342.4604,-25199.196,0.5644,796,899694.3651,7374.848774,446889.9582,247455.5465,-199434.4118,1013,1594039.8698,136,16908.0049521112,467.881662612901,0.118634,-1.3507,0.0,0.011742,-2.9927,0.009193,44.841,0.0131,0.09559100000000001,-0.009786,0.029555,0.003151,0.0,0.0,0.273051,0.071551,0.007770621594225497,-0.040839335010926736,-0.011149360901521434,0.03399046347481804,0.025134547316545793,0.046468200073624115,58.965686507684396,0.28709908778024085,0.13087148529786477,0.04530686891031355,0.055105826653782955,0.09900988888129476,0.06815619448582477,95.78747054288478,0.027672198106050316,0.03736408049136623,0.04288634554329508,0.0,0.0462654139324923,-0.046348195854571145,0.033971644102347466,0,0,0,UP,LOW,UP_LOW,R5,True
2017-12-09 00:00:00+00:00,71,0.9579,0.3011,0.6136,211,534576.8698,-23834.5622,0.6989,628,608896.0504,2313.849158,128332.9844,133970.9934,5638.009,805,871200.0282,106,15266.4263894651,482.035518858509,0.064214,-1.6046,0.0,0.004725,-1.9159,0.002047,44.3814,-0.0461,-0.04631000000000002,0.025657,0.03723,0.001669,0.0,0.0,0.227606,-0.03950100000000001,0.034919181758291146,0.007770621594225497,-0.040839335010926736,-1.3682863594320023e-05,0.02534993505684059,0.0462654139324923,48.11685765646318,-0.0895067701051012,0.28709908778024085,0.13087148529786477,0.015057550995104604,0.11871421702873725,0.07161670058745948,86.85376546427699,0.031574875911441015,0.03521275530585193,0.007044218068278446,0.0,0.04605289116089308,0.05443193612439087,0.038509868933329784,1,1,0,UP,LOW,UP_LOW,R2,False
2017-12-10 00:00:00+00:00,69,1.2011,0.2688,0.752,238,853335.3326,-27057.545,0.7312,583,829710.7316,3842.631297,166431.5451,138563.6829,-27867.8622,734,1134705.9596,82,15808.5098961544,446.691058078548,0.06642,-1.3372,0.0,-0.016748,-13.4285,0.000255,29.1788,0.0352,-0.01339499999999999,0.004481,-0.082838,-0.004388,0.0,0.0,0.274128,-0.045444999999999985,0.029802395634386573,0.034919181758291146,0.007770621594225497,-0.01712234020250949,0.027847517716600857,0.04605289116089308,53.70465886715922,-0.1021311119433381,-0.0895067701051012,0.28709908778024085,0.008399689087010975,0.13367086897275737,0.07454083895257223,77.41951976778243,0.028256367046157253,0.0337102679889101,-0.022709581494586906,0.0,0.046613589561837775,0.39315863746106816,0.04148824162801164,1,1,0,UP,LOW,UP_LOW,R2,False
2017-12-11 00:00:00+00:00,71,0.98,0.3877,0.7683,273,791623.4916,-26302.8808,0.6123,566,630904.996,2692.685835,197731.6617,201769.1536,4037.4919,723,1030405.8114,86,17106.5051488871,509.000876237775,0.085312,-1.7718,0.0,-0.009794,-7.3386,0.004211,14.2456,-0.0768,-0.038424000000000014,-0.058927,0.024645,0.001611,0.0,0.0,0.276023,0.04652199999999998,-0.07615059148895773,0.029802395634386573,0.034919181758291146,0.022208138393814088,0.041013108681582346,0.046613589561837775,45.00319697099433,0.03489233241503104,-0.1021311119433381,-0.0895067701051012,0.033052834314588025,0.13284336977892683,0.07203530574846279,76.6982234837398,0.029754813844655413,0.03188523477132312,-0.02429612399241142,0.0,0.050972652582263765,0.3326507023682837,0.041569722110374546,1,1,0,UP,LOW,UP_LOW,R2,False
2017-12-12 00:00:00+00:00,73,0.8228,0.1983,0.8069,439,1760426.2344,-16266.8749,0.8017,960,1749224.6592,5521.359694,195271.8897,237327.6432,42055.7535,1126,2181824.1922,93,17249.920214656,661.841332287634,0.049276,-1.9692,0.0,0.000288,1.0712,0.004199,5.4511,-0.0447,0.00297200000000003,-0.007125,0.101707,0.003498,0.0,0.0,0.321866,0.0018950000000000355,0.1305825276133486,-0.07615059148895773,0.029802395634386573,-0.011149360901521434,0.06583893814524329,0.050972652582263765,54.23362350006023,0.07891041316970049,0.03489233241503104,-0.1021311119433381,0.04530686891031355,0.13308444485408386,0.07121238987426304,77.34133163390939,0.038367790926088795,0.03033748982615903,-0.1177316055086262,0.0,0.06779618100511779,0.06263541915522833,0.04159904517210856,1,1,0,UP,LOW,UP_LOW,R5,True
2017-12-13 00:00:00+00:00,127,0.9932,0.2977,0.6915,475,1434505.5116,-15505.4145,0.7023,1212,1456960.2841,2762.86666,307773.9573,309868.5834,2094.6262,1470,2074602.8248,131,16525.0444892988,709.883193572531,0.080571,-1.9615,0.0,-0.02168,-5.1335,0.005065,-10.211,-0.0127,0.09425999999999998,-0.038182,0.026756,0.001792,0.0,0.0,0.270528,0.04584299999999997,0.26257610984771956,0.1305825276133486,-0.07615059148895773,-0.040839335010926736,0.11421204058551986,0.06779618100511779,70.15163012969518,0.008348708997757241,0.07891041316970049,0.03489233241503104,0.13087148529786477,0.13426388449567978,0.06804522712054845,76.55344888493126,0.042958020114997775,0.030338458605831405,-0.03167200141213512,0.0,0.06816515075965256,-0.02393038734053948,0.041619546703842276,0,0,0,UP,LOW,UP_LOW,R5,True
2017-12-14 00:00:00+00:00,100,1.4117,0.212,0.7055,521,1573964.9511,-36314.4868,0.788,1343,1758158.5068,3687.343112,276807.7021,196082.6882,-80725.0139,1585,2231048.8972,142,16865.3616648753,704.621843737326,0.055047,-2.0752,0.0,0.0457,10.6551,-0.003702,-19.0829,-0.035,-0.003599999999999992,-0.012459,-0.135969,-0.006099,0.0,0.0,0.264844,-0.051337999999999995,0.07007459252056414,0.26257610984771956,0.1305825276133486,0.007770621594225497,0.1070066718579379,0.06816515075965256,81.7429354159754,-0.04293044025322805,0.008348708997757241,0.07891041316970049,0.28709908778024085,0.13283199821990935,0.06871013275982464,76.1597461854759,0.041779231168508464,0.03185981681525381,-0.09559757856980693,0.0,0.06789747596111678,-0.0033794724286696897,0.04164153691969625,0,0,0,UP,LOW,UP_LOW,R2,False
2017-12-15 00:00:00+00:00,103,1.03,0.2948,0.6512,335,1009622.0766,-8787.5206,0.7052,1140,1093392.0343,2740.796895,231861.4709,225115.8222,-6745.6487,1339,1550369.3273,96,17978.6305581344,693.09706413276,0.061438,-1.5147,0.0,-0.046889,-11.1988,0.003582,-27.289,0.0876,-0.011178999999999994,0.011345,-0.009782,-0.000481,0.0,0.0,0.257217,-0.005683999999999967,-0.007439173365335815,0.07007459252056414,0.26257610984771956,0.034919181758291146,0.10852160416271708,0.06789747596111678,79.4914603613538,0.02038483500814957,-0.04293044025322805,0.008348708997757241,-0.0895067701051012,0.06708804441871015,0.06873616136528297,75.36041730534365,0.03855116005035041,0.034337613873985574,-0.10976458483057631,0.0,0.06795111891934151,0.05009271825736509,0.0418787339778487,1,1,0,DOWN,LOW,DOWN_LOW,R4,False
